question,intent_recommend_budget,intent_recommend_usage,intent_tech_detail
Máy tính nào có 32GB RAM và 1TB SSD với giá dưới 40 triệu?,1,0,1
Laptop nào phù hợp cho nhu cầu chơi game với ngân sách dưới 30 triệu đồng?,1,1,0
"Laptop nào có 16GB RAM, giá khoảng 20 triệu đồng cho công việc văn phòng?",1,1,1
Kích thước màn hình và tần số quét của Apple Macbook Air M2 là bao nhiêu?,0,0,1
Laptop nào có card đồ họa rời cho nhu cầu chơi game?,0,1,1
Có laptop nào giá dưới 15 triệu đồng cho mục đích học tập không?,1,1,0
Laptop ASUS TUF Gaming A15 có phù hợp cho chơi game không?,0,1,0
Laptop Dell Inspiron có phù hợp cho công việc văn phòng và giá khoảng bao nhiêu?,1,1,0
Laptop nào cho thiết kế đồ họa với ngân sách dưới 35 triệu?,1,1,0
Laptop nào phù hợp cho năng suất làm việc cao?,0,1,0
Macbook Air M2 có phù hợp cho nhu cầu sử dụng cao cấp không?,0,1,0
"Laptop nào có màn hình 15.6 inch, card đồ họa rời, phù hợp cho chơi game với ngân sách dưới 20 triệu?",1,1,1
MacBook Air M3 15 inch có phù hợp cho công việc thiết kế đồ họa không?,0,1,0
Cấu hình RAM 16GB và bộ nhớ 512GB của Asus Vivobook S 16 S5606CA có đủ cho lập trình không?,0,1,1
Laptop MSI Gaming Bravo 15 B7ED có giá bao nhiêu và hiệu năng ra sao?,1,0,1
"Tìm laptop mỏng nhẹ, pin trâu cho sinh viên với giá dưới 15 triệu.",1,1,0
Laptop Asus Vivobook 15 X1504VA có card tích hợp hay card rời?,0,0,1
Có nên mua MacBook Air M4 16GB cho công việc sáng tạo nội dung không?,0,1,0
Laptop nào có tần số quét màn hình 120Hz và giá dưới 25 triệu?,1,0,1
Yêu cầu về CPU cho laptop chạy các phần mềm kỹ thuật là gì?,0,1,1
"Laptop nào có màn hình 16 inch, tần số quét 144Hz, phù hợp cho gaming và có giá dưới 30 triệu đồng?",1,1,1
Cấu hình CPU 7640hs có phù hợp cho nhu cầu đồ họa kỹ thuật không?,0,1,1
Laptop Acer Aspire 3 A315 có card đồ họa rời không?,0,0,1
Ngân sách 15 triệu đồng có mua được laptop chơi game cấu hình tốt không?,1,1,0
"Laptop nào mỏng nhẹ, sang trọng, phù hợp cho công việc văn phòng và có giá dưới 15 triệu?",1,1,0
MacBook Pro 16 inch M4 Pro có 48GB RAM có đáp ứng tốt cho đồ họa chuyên nghiệp không?,0,1,1
Laptop HP Victus 16 có trọng lượng 2.31kg có phải là máy mỏng nhẹ không?,0,0,1
"Nhu cầu học tập và văn phòng thì laptop Acer Aspire 5 cấu hình i5, 8GB RAM có đủ dùng không?",0,1,1
Có nên mua laptop với dung lượng lưu trữ 256GB cho công việc sáng tạo nội dung không?,0,1,1
"Laptop nào có màn hình 15.6 inch, tần số quét 60Hz và giá dưới 12 triệu đồng?",1,0,1
Laptop gaming nào có giá dưới 30 triệu và màn hình 15.6 inch?,1,1,0
Ngân sách 15 triệu nên mua laptop văn phòng nào có cấu hình tốt?,1,1,0
Laptop nào có card đồ họa rời cho công việc thiết kế đồ họa?,0,1,1
Cấu hình CPU i7 và RAM 16GB có đủ cho các tác vụ đồ họa kỹ thuật không?,0,1,1
Có nên mua laptop dưới 10 triệu cho nhu cầu học tập cơ bản không?,1,0,0
"Tìm laptop chơi game chip i7, giá khoảng 28 triệu.",1,1,0
Laptop mỏng nhẹ cho sinh viên với ngân sách tối đa 12 triệu là gì?,1,1,0
Trọng lượng 1.24kg có phải là tiêu chí quan trọng cho laptop mỏng nhẹ không?,0,0,1
Những laptop nào dưới 20 triệu có thể đáp ứng tốt nhu cầu làm việc và giải trí?,1,1,0
Laptop nào dưới 25 triệu đồng có cấu hình tốt cho đồ họa và chơi game?,1,1,0
ASUS TUF Gaming A15 FA506ICB-HN355W có card đồ họa rời không?,0,1,1
MacBook Pro 14 M3 Pro 2023 có phù hợp cho công việc thiết kế đồ họa không?,0,1,0
"Cần tìm laptop văn phòng mỏng nhẹ, giá dưới 20 triệu đồng.",1,1,0
Laptop HP Pavilion X360 14 có màn hình tần số quét 60Hz không?,0,0,1
"Ưu tiên laptop có RAM 16GB và SSD 512GB cho nhu cầu học tập, giá dưới 25 triệu.",1,1,1
Laptop nào có CPU M3 Pro và 36GB RAM cho công việc sáng tạo nội dung?,0,1,1
Giá của laptop ASUS TUF Gaming A15 FA506ICB-HN355W là bao nhiêu?,1,0,0
Laptop nào có trọng lượng dưới 1.6kg và màn hình 14 inch?,0,1,1
Có laptop nào đáp ứng cả nhu cầu gaming và thiết kế kỹ thuật trong tầm giá 30 triệu không?,1,1,0
Tìm laptop mỏng nhẹ cho công việc văn phòng dưới 20 triệu đồng?,1,1,0
MacBook Air M3 13 inch có phù hợp cho thiết kế đồ họa không?,0,1,0
Cấu hình RAM và dung lượng lưu trữ của MacBook Air M2 2022 là bao nhiêu?,0,0,1
Laptop Lenovo IdeaPad Slim 5 14AKP10 có card đồ họa rời không?,0,0,1
Ngân sách 35 triệu nên mua laptop nào cho nhu cầu cao cấp và sang trọng?,1,1,0
Mac mini M4 Pro có cấu hình CPU 12 nhân và 16 nhân GPU không?,0,0,1
"Laptop nào có màn hình 144Hz, 32GB RAM và giá dưới 30 triệu?",1,0,1
So sánh chip M3 và M4 Pro về hiệu năng cho công việc đồ họa và kỹ thuật.,0,1,1
"Máy nào có trọng lượng dưới 1.3kg, phù hợp cho việc di chuyển nhiều?",0,1,0
"Laptop nào cấu hình tốt cho văn phòng, màn hình 13 inch và giá khoảng 25 triệu?",1,1,1
"Laptop nào có giá dưới 15 triệu đồng và phù hợp cho việc học tập, văn phòng?",1,1,0
"Cần tìm laptop cho đồ họa kỹ thuật với màn hình 14 inch và card đồ họa rời, ngân sách 30 triệu.",1,1,1
Laptop MSI Modern 14 C7M-221VN-Đen có cấu hình CPU 7730u và 8GB RAM không?,0,0,1
MacBook Pro 16 M4 Pro có phù hợp cho sáng tạo nội dung và đồ họa không?,0,1,0
Laptop Dell Inspiron 15 3530 có màn hình 120Hz không?,0,0,1
"Tìm laptop mỏng nhẹ, cao cấp với giá khoảng 25 triệu đồng.",1,1,0
Laptop Lenovo ThinkPad E14 GEN 6 có chip 125h và 16GB RAM không?,0,0,1
Có laptop nào dưới 20 triệu cho nhu cầu gaming và có card đồ họa rời không?,1,1,0
MacBook Pro 14 M4 Pro có tần số quét màn hình 120Hz không?,0,0,1
Laptop nào có trọng lượng dưới 1.5kg và giá dưới 12 triệu đồng cho học tập?,1,1,0
Laptop nào dưới 20 triệu cho nhu cầu đồ họa và chỉnh sửa video?,1,1,0
Tìm laptop gaming với ngân sách tối đa 25 triệu.,1,1,0
Laptop nào phù hợp cho công việc văn phòng và lướt web hàng ngày?,0,1,0
Màn hình 14 inch của MacBook Air M3 có tần số quét bao nhiêu?,0,0,1
Ngân sách 15 triệu có thể mua được laptop nào cấu hình tốt cho học tập?,1,1,0
Laptop nào có CPU Intel Core i5 cho công việc văn phòng?,0,1,1
Máy tính xách tay nào có dung lượng SSD 1TB và giá dưới 30 triệu đồng?,1,0,1
Laptop Asus TUF Gaming F15 có phù hợp để chơi các tựa game AAA mới nhất không?,0,1,0
Có nên mua laptop có giá khoảng 10 triệu cho nhu cầu thiết kế đồ họa cơ bản?,1,1,0
"Laptop mỏng nhẹ, pin trâu, giá dưới 20 triệu cho người hay di chuyển thì chọn loại nào?",1,1,0
Laptop nào phù hợp cho công việc văn phòng và học tập với ngân sách dưới 25 triệu đồng?,1,1,0
"Tìm laptop 15 inch cho người dùng sáng tạo nội dung, giá dưới 32 triệu.",1,1,0
Laptop nào phù hợp nhất cho nhu cầu lướt web và xem phim?,0,1,0
Có các lựa chọn laptop Apple nào với giá dưới 27 triệu không?,1,0,0
Ngân sách 15 triệu có thể mua được laptop chơi game cấu hình tốt không?,1,1,0
"Laptop nào có trọng lượng dưới 1.5kg, phù hợp di chuyển, giá khoảng 20 triệu?",1,1,0
Thông số kỹ thuật CPU và GPU của MacBook Air M4 15 inch là gì?,0,0,1
MacBook Air M3 15 inch có bao nhiêu GB RAM và dung lượng lưu trữ?,0,0,1
MacBook Air M4 13 inch có đủ mạnh cho các tác vụ đồ họa kỹ thuật không?,0,1,1
Laptop nào cho dân kỹ thuật với ngân sách khoảng 27 triệu?,1,1,0
Có laptop nào dưới 20 triệu đồng cho nhu cầu chơi game và đồ họa không?,1,1,0
MacBook Pro M3 có phù hợp cho công việc sáng tạo nội dung không?,0,1,0
Laptop HP 15-FD0235TU có cấu hình CPU bao nhiêu?,0,0,1
Tìm laptop mỏng nhẹ cho văn phòng với ngân sách dưới 15 triệu.,1,1,0
"Cần laptop có màn hình 14 inch, tần số quét 120Hz, giá dưới 30 triệu.",1,0,1
Laptop Lenovo Ideapad Slim 3 có phù hợp cho gaming không?,0,1,0
Cấu hình RAM 16GB và dung lượng lưu trữ 512GB có đủ cho đồ họa kỹ thuật không?,0,1,1
MacBook Pro M3 có 10 nhân GPU không?,0,0,1
Ngân sách 20 triệu có mua được laptop cấu hình tốt cho cả học tập và gaming không?,1,1,0
MacBook Air M3 13 inch 2024 có phù hợp cho công việc đồ họa cơ bản không?,0,1,0
Laptop Asus VivoBook S 14 FLIP TP3402VA-LZ118W-Bạc có cấu hình CPU bao nhiêu và giá bán là bao nhiêu?,1,0,1
Nên mua MacBook Air M4 13 inch 32GB/1TB hay laptop nào khác cho nhu cầu học tập và văn phòng dưới 40 triệu?,1,1,0
Mac mini M4 2024 với 16GB RAM và 256GB SSD có đủ mạnh cho chỉnh sửa video không?,0,1,1
Tìm laptop mỏng nhẹ cho dân văn phòng với chi phí dưới 15 triệu.,1,1,0
MacBook Air M4 13 inch 32GB/1TB có bao nhiêu GB dung lượng lưu trữ?,0,0,1
Laptop nào có màn hình tần số quét 120Hz và giá dưới 30 triệu?,1,0,1
Mac mini M4 2024 10CPU 10GPU có phù hợp cho thiết kế đồ họa không và giá bao nhiêu?,1,1,1
Cấu hình RAM và bộ nhớ của MacBook Air M3 13 inch 2024 là bao nhiêu?,0,0,1
Có laptop nào dưới 20 triệu cấu hình mạnh mẽ cho gaming và đồ họa không?,1,1,0
Laptop nào phù hợp cho học tập và văn phòng với ngân sách dưới 15 triệu đồng?,1,1,0
Tìm laptop gaming có giá khoảng 20 triệu đồng.,1,1,0
Laptop nào phù hợp cho thiết kế đồ họa và kỹ thuật?,0,1,0
Có laptop nào dưới 14 triệu đồng với RAM 16GB không?,1,0,1
Laptop nào có giá thành rẻ nhất trên thị trường hiện nay?,1,0,0
Laptop nào cho sinh viên có màn hình 15.6 inch?,0,1,1
Tìm laptop gaming sử dụng chip Intel Core i5 với mức giá dưới 25 triệu đồng.,1,1,1
Laptop nào có thời lượng pin tốt cho công việc văn phòng?,0,1,0
Ngân sách 18 triệu đồng nên mua laptop nào để lập trình?,1,1,0
"Laptop nào có màn hình 14 inch, 120Hz, phù hợp cho công việc sáng tạo nội dung và giá dưới 35 triệu đồng?",1,1,1
"Cần tìm laptop mỏng nhẹ, trọng lượng dưới 1.5kg, có pin tốt cho việc di chuyển, giá tầm 15 triệu.",1,1,0
Laptop Asus Vivobook 15 X1504ZA-NJ517W-Bạc có phù hợp cho nhu cầu học tập và văn phòng không?,0,1,0
Cấu hình CPU 13420H và RAM 16GB của Lenovo V15 G4 IRU 83A100FYVN-Xám có đáp ứng được các tác vụ văn phòng nặng không?,0,1,1
Mac mini M4 2024 với 16GB RAM và 512GB SSD có phù hợp cho đồ họa kỹ thuật không?,0,1,0
"Laptop nào có chip xử lý mạnh mẽ, RAM 32GB và ổ cứng 1TB cho nhu cầu laptop sáng tạo nội dung?",0,1,1
Ngân sách 20 triệu đồng có mua được laptop gaming có card đồ họa rời không?,1,1,0
Laptop Asus Zenbook 14 OLED UX3405MA-PP475W có tần số quét 120Hz không?,0,0,1
"Tìm laptop văn phòng giá dưới 17 triệu đồng, trọng lượng khoảng 1.7kg.",1,1,0
"Laptop nào có màn hình 15.6 inch, card tích hợp và giá khoảng 15.5 triệu đồng?",1,0,1
"Tìm laptop mỏng nhẹ, pin tốt cho sinh viên dưới 15 triệu.",1,1,0
"Màn hình 16 inch, tần số quét 120Hz của Asus Vivobook S 16 có phù hợp cho game thủ không?",0,1,1
"Cần laptop 24GB RAM, 512GB SSD giá dưới 30 triệu.",1,0,1
Laptop Asus Zenbook DUO có phù hợp cho công việc văn phòng không?,0,1,0
Có laptop nào dưới 20 triệu mà có hiệu năng tốt cho đồ họa không?,1,1,0
Laptop nào tối ưu cho việc sáng tạo nội dung và chỉnh sửa video?,0,1,0
"Tìm laptop gaming giá khoảng 30 triệu, cấu hình mạnh.",1,1,0
"Thông số CPU, RAM, ổ cứng của MacBook Air M3 15 inch 2024 là gì?",0,0,1
Laptop nào có trọng lượng nhẹ cho nhu cầu di chuyển nhiều?,0,1,0
Laptop nào có giá dưới 15 triệu đồng phù hợp cho công việc văn phòng và học tập?,1,1,0
Máy tính xách tay MSI Katana 15 B13VFK-676VN-Đen có card đồ họa rời không?,0,0,1
Tìm laptop gaming có tần số quét màn hình 144Hz và giá dưới 30 triệu.,1,1,1
Laptop Lenovo ThinkPad E14 Gen 6 có phù hợp cho thiết kế đồ họa không?,0,1,0
Cấu hình RAM 16GB và dung lượng lưu trữ 512GB có đủ cho nhu cầu sáng tạo nội dung không?,0,1,1
Laptop HP 14S-DQ5121TU 8W355PA-Bạc có trọng lượng dưới 1.5kg không?,0,1,1
Có laptop nào dưới 20 triệu đồng đáp ứng được cả nhu cầu gaming và đồ họa kỹ thuật không?,1,1,0
CPU Intel Core i5 thế hệ 12 có hiệu năng như thế nào so với thế hệ 13?,0,0,1
Laptop ASUS Gaming TUF FX506LHB-HN188W-Đen có giá bao nhiêu?,1,0,0
Máy tính xách tay HP 240 G9 có phù hợp cho công việc văn phòng và có thiết kế sang trọng không?,0,1,0
Laptop nào có thể đáp ứng tốt nhu cầu thiết kế đồ họa với ngân sách dưới 30 triệu đồng?,1,1,0
Cấu hình RAM tối thiểu cho laptop văn phòng là bao nhiêu?,0,1,1
Laptop Asus TUF Gaming F15 FX507ZC4 có màn hình tần số quét bao nhiêu Hz?,0,1,1
"Tìm laptop mỏng nhẹ, pin trâu cho công việc di chuyển, giá dưới 20 triệu.",1,1,0
Laptop nào có dung lượng lưu trữ 1TB và giá tốt nhất cho sinh viên?,1,0,1
Macbook Air M3 15 inch có phù hợp cho nhu cầu chỉnh sửa video nghiệp dư không?,0,1,0
Laptop HP 15S-FQ5231TU có card đồ họa rời không?,0,0,1
Ngân sách 15 triệu có mua được laptop chơi game với card RTX 3050 không?,1,1,0
Laptop Asus Zenbook DUO UX8406CA có màn hình 28 inch giá bao nhiêu?,0,0,1
"Cần laptop giá rẻ cho học tập và văn phòng, ưu tiên máy nhẹ và pin tốt.",1,1,0
Laptop nào có giá dưới 20 triệu phù hợp cho chơi game?,1,1,0
Tìm laptop cho học tập và văn phòng với ngân sách dưới 15 triệu.,1,1,0
Laptop gaming Acer Nitro V có màn hình tần số quét bao nhiêu?,0,1,1
Có laptop Apple nào với RAM 16GB giá dưới 35 triệu không?,1,0,1
Cấu hình chip M4 của MacBook Air 13 inch là gì?,0,0,1
"Laptop nào phù hợp cho công việc văn phòng, di chuyển nhiều?",0,1,0
Ngân sách 25 triệu có mua được laptop cấu hình mạnh không?,1,0,0
Nên mua laptop nào cho sinh viên với chi phí tối đa 18 triệu?,1,1,0
"Laptop nào mỏng nhẹ, pin tốt, giá dưới 22 triệu?",1,1,0
Laptop nào thích hợp cho lập trình và chạy máy ảo?,0,1,0
Laptop nào dưới 15 triệu có cấu hình đủ cho đồ họa và kỹ thuật?,1,1,0
MacBook Air M4 16GB có phù hợp cho công việc sáng tạo nội dung không?,0,1,0
Laptop HP Probook 450 G10 sử dụng CPU gì và giá bao nhiêu?,1,0,1
Nên mua laptop Lenovo IdeaPad Slim 5 hay MacBook Air M4 cho học tập và văn phòng?,0,1,0
"Có laptop nào mỏng nhẹ, màn hình 14 inch với giá dưới 25 triệu không?",1,1,0
"Cần tìm laptop gaming có card rời và RAM 16GB, ngân sách tối đa 30 triệu.",1,1,1
Laptop Asus Vivobook GO 15 E1504FA-NJ454W có card đồ họa rời không?,0,0,1
Laptop nào có trọng lượng dưới 1.5kg và giá dưới 20 triệu cho công việc văn phòng?,1,1,0
MacBook Air M4 13 inch có tần số quét màn hình bao nhiêu?,0,0,1
"Laptop nào đáp ứng tốt nhu cầu đồ họa kỹ thuật, cấu hình i5, 16GB RAM, giá khoảng 21 triệu?",1,1,1
Laptop chơi game cấu hình chip Intel Core i5 thế hệ 13 và card đồ họa RTX 3050 có những mẫu nào?,0,1,1
"Tìm laptop 16GB RAM, 512GB SSD với giá dưới 20 triệu.",1,0,1
Laptop nào cho thiết kế đồ họa giá dưới 25 triệu?,1,1,0
Có laptop nào mỏng nhẹ dưới 10 triệu không?,1,1,0
Laptop gaming giá khoảng 30 triệu có những lựa chọn nào?,1,1,0
Laptop nào phù hợp cho học tập và văn phòng?,0,1,0
Các mẫu laptop dưới 12 triệu hiện nay là gì?,1,0,0
"Laptop cao cấp, sang trọng với giá khoảng 40 triệu có những mã nào?",1,1,0
Laptop nào sử dụng CPU M4 với 10 nhân GPU cho công việc sáng tạo nội dung?,0,1,1
Laptop nào phù hợp cho gaming với ngân sách dưới 25 triệu đồng?,1,1,0
"Tìm laptop cho văn phòng, màn hình 15.6 inch, giá dưới 16 triệu.",1,1,0
Laptop nào dưới 20 triệu cho nhu cầu đồ họa cơ bản?,1,1,0
Laptop nào phù hợp cho công việc lập trình?,0,1,0
Bao nhiêu tiền cho laptop Dell Latitude 3540 71038100-Xám?,1,0,0
"Laptop nào có 16GB RAM, 512GB SSD giá dưới 16 triệu cho văn phòng?",1,1,0
"Laptop nào dưới 1.8kg, phù hợp cho việc di chuyển nhiều?",1,1,0
Tần số quét màn hình của Laptop MSI Cyborg 15 A12VE-412VN-Đen là bao nhiêu?,0,0,1
CPU của Laptop Asus VivoBook S 16 OLED S5606MA-MX051W là gì?,0,0,1
Giá của Laptop Lenovo IdeaPad Slim 3 16IRH10 83K20004VN-Xám là bao nhiêu?,1,0,0
"Laptop nào có màn hình 16 inch, tần số quét 165Hz và phù hợp cho gaming?",0,1,1
"Ưu tiên laptop Acer mỏng nhẹ, dưới 1.5kg, cho nhu cầu học tập và văn phòng, giá dưới 27 triệu đồng?",1,1,0
Laptop Dell Latitude 3440 có card đồ họa rời hay card tích hợp?,0,0,1
"Tìm laptop sáng tạo nội dung, có chip M3 Pro và bộ nhớ 512GB, ngân sách khoảng 40 triệu?",1,1,1
