question,intent_recommend_budget,intent_recommend_usage,intent_tech_detail
Máy R7-5700u pin được mấy tiếng?,0,0,1
Máy này chơi FC Online setting trung bình ổn không?,0,1,0
Máy này chơi Liên Minh Huyền Thoại cấu hình cao được không?,0,1,0
Ryzen 7 lên RAM được không?,0,0,1
Nâng cấp lên 32GB giá bao nhiêu?,1,0,1
"Laptop này có dùng để học, edit video, làm đồ họa max setting và làm video TikTok được không?",0,1,0
Có nâng cấp RAM và SSD được không?,0,0,1
Máy này có gập 360 độ không?,0,0,1
Có tháo rời pin không?,0,0,1
laptop có bàn phím số và đèn bàn phím không?,0,0,1
Máy này có thể nâng ổ cứng lên 1TB không?,0,0,1
Con này nâng cấp ổ cứng được không,0,0,1
màn hình máy bao nhiêu Hz?,0,0,1
máy này có chơi được game Valorant hoặc Genshin Impact không?,0,1,0
Laptop này dùng loại pin gì? Có nên vừa cắm sạc vừa sử dụng khi pin đầy 100% không và nên sử dụng laptop như thế nào để không ảnh hưởng đến tuổi thọ pin?,0,0,1
Nhựa hay nhôm?,0,0,1
Laptop này chạy thiết kế 2D mượt mà không?,0,1,0
i5 của máy chơi game có ổn định không,0,1,1
laptop này có mấy khe RAM và hỗ trợ tối đa bao nhiêu RAM?,0,0,1
Máy ban đầu có 2 thanh RAM hay 1 thanh?,0,0,1
laptop này chơi được game honkai star rail không?,0,1,0
Máy này có chơi được Honkai Star Rail ở mức trung bình không?,0,1,0
Máy có chơi được game Hogwarts Legacy không?,0,1,0
Mẫu này bảo hành bao lâu?,0,0,1
Độ phủ màu bao nhiêu,0,0,1
Pin dùng được bao lâu,0,0,1
Hỗ trợ bật tính năng Ảo Hóa VT trên Laptop Gaming Acer Nitro 5 Eagle AN515-57-720A.,0,0,1
Máy này nâng cấp RAM 8GB có chơi Elden Ring không?,0,1,1
Máy chơi được Call of Duty không?,0,1,0
"RTX 3050 Ti và RTX 3060, bên nào mạnh hơn?",0,0,1
độ phủ màu bao nhiêu,0,0,1
Chi phí nâng cấp thêm 1TB HDD và 1 thanh RAM 8GB là bao nhiêu?,1,0,1
máy này bao gồm những gì,0,0,1
Máy có cài Office không?,0,0,1
Máy này chơi Mortal Kombat và làm văn phòng có tốt không?,0,1,0
Con này có cổng kết nối với màn rời không?,0,0,1
Tặng RAM bus 4800 MHz cho laptop RAM bus 5200 MHz có hợp lý không?,0,0,1
Máy có mấy khe SSD?,0,0,1
nâng RAM laptop có mất bảo hành không,0,0,1
Có bản 16GB 3050 Ti không và giá cho sinh viên hiện tại là bao nhiêu?,1,0,1
Máy nâng cấp SSD lên 1TB được không?,0,0,1
Hỗ trợ nâng RAM và giá bao nhiêu?,0,0,1
máy này nâng cấp tối đa bao nhiêu RAM?,0,0,1
pin tối đa bao nhiêu giờ,0,0,1
Legion 5 bản này là năm bao nhiêu?,0,0,1
Nâng cấp thêm RAM có làm mất bảo hành không?,0,0,1
Con này có mấy khe SSD?,0,0,1
Hàng mới 100%?,0,0,1
Hàng nguyên seal đúng không?,0,0,1
Pin laptop này dùng được bao lâu và khi sạc đầy 100% có chuyển sang dùng điện trực tiếp không?,0,0,1
máy giá bao nhiêu,1,0,0
Màn hình máy này có đạt 100% sRGB không?,0,0,1
Tự nâng cấp RAM có làm mất bảo hành không?,0,0,1
Nitro 5 có 1 quạt hay 2 quạt?,0,0,1
Con này chơi Fo4 mượt không?,0,1,0
Máy này có sẵn Windows chưa?,0,0,1
Giá Macbook Air M3 8GB hiện tại là bao nhiêu?,1,0,0
Màn hình nào có độ phân giải 4k hỗ trợ cổng USB-C?,0,0,1
"Nên dùng Air M2 hay M3 cho văn phòng cơ bản và vẽ 2D, dung lượng RAM bao nhiêu GB?",0,1,1
Có GPU 10 lõi không?,0,0,1
Macbook Air M2 16GB 256GB hay M3 8GB 256GB tốt hơn cho học tập và văn phòng?,0,1,1
Có bao gồm cài MS không?,0,0,1
Còn màu bạc không?,0,0,1
Máy này có dây sạc đi kèm không?,0,0,1
Máy này có chạy Davinci được không?,0,1,1
Máy này có thay RAM 8GB lên 16GB hoặc 32GB được không?,0,0,1
pin dùng được bao lâu,0,0,1
học thiết kế đồ họa có nên mua Macbook Air M1 không?,0,1,0
"Học báo chí, edit cơ bản Capcut Premiere thì RAM 8GB, SSD 256GB có ổn không?",0,1,0
Máy này có hỗ trợ cài phần mềm MathType không?,0,0,1
máy mới mua dùng 5 tiếng hết pin có sao không?,0,0,1
Đổi từ laptop MSI sang Macbook Air M1 cần bù thêm bao nhiêu tiền?,1,0,0
mua mac có được tặng kèm Microsoft không?,0,0,1
Phần cứng có nâng cấp được không?,0,0,1
hàng bên mình là hàng Mỹ phải không?,0,0,1
Máy Macbook Pro M1 2020 có hỗ trợ Office bản quyền không hay phải tự mua thêm?,0,0,1
máy có chống nước không?,0,0,1
Mac Pro này có chạy mượt ứng dụng Minitab vẽ đồ thị không?,0,1,1
Mac vẽ AutoCAD được không?,0,1,0
Máy hỗ trợ Bluetooth phiên bản nào?,0,0,1
Máy có hỗ trợ cài lại Windows không?,0,0,1
Máy đi kèm sạc 175W có được hỗ trợ nâng cấp sạc lên công suất cao hơn không?,0,0,1
"Có bản Core i5, RAM 16GB, RTX 3050 không?",0,0,1
Bàn phím LOQ LED trắng có thể cập nhật LED nhiều màu như Legion được không?,0,0,1
Có hỗ trợ nâng cấp RAM tại cửa hàng không?,0,0,1
Chi phí nâng cấp RAM cho Laptop Lenovo LOQ 15IAX9 83GS001RVN lên 16GB hoặc 24GB là bao nhiêu?,0,0,1
Shop có RAM 12GB không và giá lắp thêm là bao nhiêu?,1,0,1
"cần đem theo những gì để đăng ký trả góp và giá trả trước, tiền trả góp hàng tháng là bao nhiêu?",1,0,0
Chơi game mượt không?,0,1,0
Máy này có nâng cấp RAM từ 12GB lên được không?,0,0,1
Giá laptop này bao nhiêu?,1,0,0
Sạc bao nhiêu Wh?,0,0,1
Khi tháo máy để nâng cấp RAM và SSD có bị mất bảo hành hãng không?,0,0,1
Vivobook Laptop Asus X421EAY_A415EA thu cũ giá bao nhiêu,1,0,0
"Máy này đã cài sẵn Word, Excel chưa?",0,0,1
Lenovo LOQ i5 RTX 3050 nâng cấp thêm 8GB RAM tốn bao nhiêu phí?,0,0,1
MacBook Air M3 16GB/512GB mua với hssv giảm còn bao nhiêu?,1,0,0
Giá cuối cùng của Macbook M3 16GB 512GB là bao nhiêu?,1,0,0
Nâng cấp M3 Air 16GB 256GB lên 16GB 512GB tốn thêm bao nhiêu tiền?,1,0,0
giá hiện tại cho sinh viên là bao nhiêu,1,0,0
"Giá laptop cho sinh viên bao nhiêu, loại 8GB và 16GB?",1,0,1
"Có cài sẵn Excel, Word, PowerPoint bản quyền không?",0,0,1
Mac Pro M2 16GB 256GB giá bao nhiêu?,1,0,0
Độ chai pin giảm 8% sau 6 tháng sử dụng có ổn không?,0,0,1
M2 13 inch tại Long An giá bao nhiêu?,1,0,0
"Giá còn 29,6 triệu không?",1,0,0
Touchpad của laptop bị ngắt kết nối và hoạt động lại thất thường là do đâu?,0,0,1
tần số quét màn hình là bao nhiêu,0,0,1
Bàn phím này có đèn LED không?,0,0,1
RAM có nâng cấp lên 32GB được không?,0,0,1
Ổ cứng SSD của Dell Inspiron 15 5000 series i5 có lắp vào máy này được không?,0,0,1
Chơi lol ổn không?,0,1,0
"Máy này chạy được lập trình, Auto Cad không?",0,1,0
máy này có hỗ trợ mở khóa vân tay không,0,0,1
"Máy Ideapad Slim 5i (14,8) có Face ID không?",0,0,1
Góp máy này cần trả trước bao nhiêu?,1,0,0
Máy này có đèn LED ở bàn phím không?,0,0,1
Giá này đã bao gồm Office chưa?,0,0,1
NVIDIA GeForce RTX 3050 bao nhiêu W? Có thể bung hết hiệu năng không?,0,0,1
TUF F15 có thể lắp thêm 1 thanh RAM không?,0,0,1
máy này nâng cấp lên RAM 16GB hoặc 32GB bao nhiêu tiền?,1,0,1
Máy này hỗ trợ tối đa bao nhiêu RAM và cách nâng cấp từ 8GB lên 16GB như thế nào?,0,0,1
Chất liệu là gì?,0,0,1
máy có sẵn hệ điều hành bản quyền chưa?,0,0,1
Giá nâng cấp RAM từ 8GB lên 16GB cho Asus TUF F15 RTX 3050 bao nhiêu?,0,0,1
Laptop này có nâng cấp RAM được không?,0,0,1
TGP của RTX 3050 trên máy này là bao nhiêu?,0,0,1
Giá RAM 8GB của máy này là bao nhiêu?,1,0,1
Giá nâng cấp RAM 8GB theo diện S-student là bao nhiêu?,1,0,1
Sản phẩm này có mức giá bao nhiêu?,1,0,0
"Máy tính nào chơi game mượt mà, học thiết kế đồ họa dưới 20 triệu?",1,1,0
Máy này có tăng được độ sáng màn hình không?,0,0,1
Máy này đời 2022 hay 2023?,0,0,1
Sản phẩm này còn màu khác không?,0,0,1
Mac M3 15 inch sạc công suất bao nhiêu?,0,0,1
máy này có khe đọc thẻ nhớ không,0,0,1
"Tại sao bật máy chỉ có đèn led phím và nút Caps Lock sáng, còn màn hình thì tối đen?",0,0,1
cửa hàng có dịch vụ nâng cấp RAM không?,0,0,1
Có thể nâng cấp từ card 2050 lên 3050 không và cửa hàng có hỗ trợ nâng cấp không?,0,0,1
Máy này có nâng RAM được không?,0,0,1
Máy nâng thành 16GB RAM thì giá bao nhiêu?,1,0,0
Máy có dư một ổ SSD M.2 để nâng cấp không?,0,0,1
ram 8gb giá bao nhiêu,1,0,0
Máy này có nâng ổ cứng lên 1TB được không và giá nâng là bao nhiêu?,0,0,1
"Nên chọn laptop nào cho việc học luật và tác vụ văn phòng mượt mà, dưới 20 triệu?",1,1,0
Laptop gaming có học tập ổn không?,0,1,0
Laptop Acer Nitro 5 Tiger AN515 58 773Y có cổng HDMI không?,0,0,1
quạt tản nhiệt của laptop này có ồn không?,0,0,1
"Laptop nào cho sinh viên đồ họa, tầm giá 18-24 triệu?",1,1,0
Cấu hình i7 RTX 3050Ti nâng lên 32GB RAM và 2TB SSD hết bao nhiêu tiền?,1,0,1
"Acer Nitro 5 Tiger i7 12700H và Acer Nitro 5 Tiger i5 12450H, cái nào tốt hơn?",0,1,1
Màn hình con này được 100% sRGB không?,0,0,1
máy này chơi được Palworld không?,0,1,0
Laptop này chơi được Black Myth: Wukong hay Genshin Impact không?,0,1,0
Máy chơi ARK được không?,0,1,0
Tự nâng RAM có mất bảo hành không?,0,0,1
độ phủ màu sRGB của máy là bao nhiêu?,0,0,1
Độ phủ màu sRGB của máy là bao nhiêu?,0,0,1
Máy có mấy quạt tản nhiệt,0,0,1
Nâng cấp RAM từ 8GB lên 16GB có sẵn không?,0,0,1
"Sản phẩm còn mới, fullbox 100% không?",0,0,1
laptop này có thể sạc bằng type C được không?,0,0,1
Sản phẩm có bảo hành bao lâu?,0,0,1
sản phẩm này có mux switch hay advanced optimus không?,0,0,1
Có hỗ trợ lắp đặt RAM không?,0,0,1
Đang sử dụng có nên rút dây sạc pin laptop không?,0,0,1
Laptop ASUS TUF Gaming A15 FA506NC-HN011W có cài sẵn Windows không?,0,0,1
"Nâng cấp thêm 1 thanh RAM 8GB, chọn thông số nào tối ưu?",0,0,1
Laptop ASUS TUF Gaming A15 FA506NC-HN011W 3050 có hỗ trợ mux switch không?,0,0,1
pin dùng được bao nhiêu tiếng?,0,0,1
Giá sau khi nâng thêm 8GB RAM là bao nhiêu cho S-Student?,1,0,1
RTX 3050 trên máy này chạy tối đa bao nhiêu Watt?,0,0,1
Máy này gắn thêm RAM được không?,0,0,1
Hỗ trợ nâng cấp lên 1TB dữ liệu và giá sau nâng cấp là bao nhiêu?,0,0,1
Máy Laptop MSI Modern 15 B7M-238VN R7-7730U/16GB/512GB PCIE/15.6 FHD có hỗ trợ nâng cấp RAM không và tối đa bao nhiêu GB?,0,0,1
"máy này có cài sẵn Excel, Word và đèn bàn phím không?",0,0,1
"Sản phẩm này SSD 512GB, nâng thêm dung lượng lưu trữ tối đa bao nhiêu và có thể gắn thêm 1 thanh SSD nữa không?",0,0,1
nâng cấp card đồ họa không ?,0,0,1
Máy nâng cấp được RAM không?,0,0,1
laptop có nâng cấp được SSD không?,0,0,1
Máy này có cài sẵn Word và Excel không?,0,0,1
Máy này có hỗ trợ nâng cấp bộ nhớ không?,0,0,1
"Dùng PTS, AI, Illustrator có ổn không?",0,1,0
thời gian sử dụng pin của máy,0,0,1
Laptop này có phù hợp cho sinh viên ngành truyền thông đa phương tiện không?,0,1,0
Mẫu này chơi LOL và edit nhẹ được không?,0,1,0
Gắn thêm SSD dùng loại nào? Có phải SSD M.2 PCIe không?,0,0,1
Máy làm data đáp ứng tốt không?,0,1,0
Màn hình laptop này có thể mở bao nhiêu độ?,0,0,1
Con này có nâng thêm ổ cứng được không?,0,0,1
độ sáng màn hình bao nhiêu,0,0,1
mẫu này có mấy khe RAM?,0,0,1
Bản này là xách tay hay chính hãng? Có bảo hành 3s1 khi mua mới không?,0,0,1
Có hỗ trợ lắp thêm RAM với ổ cứng không?,0,0,1
máy này có kết nối được nhiều thiết bị bluetooth cùng lúc không?,0,0,1
Nitro 5 i7 RTX 4050 512GB giá bao nhiêu?,1,0,0
Chọn cấu hình i7 RTX 3050 hay i5 RTX 4050 cho sinh viên kỹ thuật?,0,1,1
Giá cuối cùng phải trả là 19.990.000 hay có tính thêm phí gì không?,1,0,0
Card đồ họa Acer Nitro 5 công suất bao nhiêu W?,0,0,1
Laptop này giá bao nhiêu,1,0,0
Mac Pro M2 13-inch lên Mac Air M3 15-inch bù bao nhiêu?,1,0,0
MacBook Air M2 16GB 512GB lên MacBook Pro 14 inch M3 16GB 512GB cần thêm bao nhiêu tiền?,1,0,0
Máy có bản 1 TB không?,0,0,1
Máy này còn màu space black không?,0,0,1
"RAM máy này có dính liền không, SSD có nâng cấp lên 1TB được không?",0,0,1
"Máy có sẵn phần mềm văn phòng như Word, Excel, PowerPoint không?",0,0,1
"Có phiên bản R7 7730U, 16GB RAM, màn hình 14 inch không?",0,0,1
Con này chơi game FIFA on được không?,0,1,0
Máy này có bị hở sáng như phiên bản đời trước không và con 3060 bao nhiêu W?,0,0,1
Nếu không cắm sạc thì thời gian sử dụng tầm bao nhiêu tiếng?,0,0,1
máy có hỗ trợ màn hình 2K 180Hz không?,0,0,1
Máy này có hỗ trợ DisplayPort không?,0,0,1
Card rời 3060 trên máy bao nhiêu W?,0,0,1
RTX 3060 dùng được khoảng bao nhiêu tiếng khi đầy pin?,0,0,1
RTX 3060 bao nhiêu W?,0,0,1
RTX 3060 là hàng chính hãng hay hàng xách tay?,0,0,1
Bàn phím Nitro 5 Tiger RTX 3060 có led RGB hay một màu?,0,0,1
Máy chạy GPU bao nhiêu watt?,0,0,1
Laptop Acer Nitro 5 Tiger AN515-58-50D2 i5 12500H RTX 3060 đời máy nào?,0,0,1
Máy Acer Nitro 5 Tiger bản RTX 3060 là máy mới hay đã qua sử dụng?,0,0,1
MSI Modern 14 C13M-607VN giá bao nhiêu,1,0,0
Máy này có thể gập 180 độ không?,0,0,1
Giá hiện tại là bao nhiêu?,1,0,0
"Con này có phù hợp với các ứng dụng như AutoCAD, SolidWorks, vẽ đồ họa không?",0,1,0
Con này giảm còn bao nhiêu?,1,0,0
Macbook Air M1 16GB/256GB Grey muốn đổi lên máy này cần bù thêm bao nhiêu?,1,0,0
Máy này làm đồ họa 3D bằng Maya Blender được không?,0,1,0
"Pin của laptop i7 như thế nào, dùng liên tục được khoảng bao nhiêu giờ?",0,0,1
giá thu cũ máy Asus X1502ZA i7 1260P/16GB/512GB/15.6F/Win11/(EJ582W)/Bạc là bao nhiêu?,1,0,0
Giá đổi cũ mua mới máy Asus Vivobook Flip 14 khoảng bao nhiêu?,1,0,0
Máy này có nâng được RAM lên 64GB không?,0,0,1
Máy này có ứng dụng văn phòng không?,0,1,0
chi phí lắp thêm 1 thanh RAM 8GB là bao nhiêu?,0,0,1
Sản phẩm này cài win bản quyền không?,0,0,1
giá dành cho sinh viên là bao nhiêu?,1,0,0
Máy này có ổn cho xử lý dữ liệu văn phòng không?,0,1,0
"HP Victus 15 và TUF A15 cùng cấu hình, máy nào toàn diện hơn?",0,1,1
Laptop HP Gaming Victus 15-FB1022AX 94F19PA có sẵn phần mềm MS 11 hay phải mua riêng?,0,0,1
HP Victus 15 2023 màu bạc giá cho sinh viên bao nhiêu?,1,1,0
Máy này có dùng được 3-4 năm không?,0,1,0
Laptop này có độ bền chuẩn quân đội không?,0,0,1
Máy có nâng RAM được không?,0,0,1
"Máy này có Windows bản quyền, Office và bút cảm ứng không?",0,0,1
laptop có cài sẵn Windows bản quyền không,0,0,1
"Asus Vivobook 15 và Go 15, con nào tốt hơn?",0,1,0
Máy có nâng RAM được không? Màn hình có bị chói không?,0,0,1
"Nâng cấp SSD 1TB cho Laptop HP Pavilion X360 14-ek2027TU, nên chọn ổ nào?",0,0,1
MacBook M3 Pro màu đen có không?,0,0,1
Máy có cài sẵn Office không và giá bao nhiêu?,1,0,1
Máy có cài Office không và giá bao nhiêu?,1,0,1
Giá bao nhiêu với hình thức trả góp?,1,0,0
Dòng máy này có 36GB RAM không?,0,0,1
Đổi từ M1 16 inch 1TB lên máy này cần thêm bao nhiêu tiền?,1,0,0
Hiện tại giá là bao nhiêu?,1,0,0
Macbook M2 Pro 16GB RAM màn hình 14 inch giá bao nhiêu?,1,0,1
Macbook 14 Pro 2021 (16GB | 512GB) bù bao nhiêu khi thu cũ đổi mới?,1,0,0
Macbook Pro M1 16/256gb đổi sang Macbook Pro M3 Pro 18/512gb bù bao nhiêu tiền?,1,0,0
máy Core i mấy?,0,0,1
Macbook Pro M2 13 inch 16Gb RAM - 512Gb SSD lên đời máy này bù bao nhiêu tiền?,1,0,0
Giá bản màu xám 1TB cho sinh viên là bao nhiêu?,1,0,1
Sản phẩm này có SSD 512GB không?,0,0,1
Máy này có 32GB RAM không?,0,0,1
Mac Pro M2 13 inch có Touch Bar không và tần số quét màn hình là bao nhiêu?,0,0,1
MacBook Pro sạc 7 lần đã chai 97.7% có sao không?,0,0,1
Máy chưa bóc hộp có đổi sang Windows được không?,0,0,1
"MacBook Pro 13 M2 2022 8GB 256GB có xử lý đồ họa (Photoshop, Illustrator, Blender 3D) và chơi game (PUBG, LOL) ổn không?",0,1,0
Mac Air 128GB đời 2015 nâng cấp lên Mac Pro 13 M2 16GB-256GB cần bù bao nhiêu tiền?,1,0,0
"MacBook Pro 13 M2 2022 16GB 256GB có xử lý tốt đồ họa Photoshop, Illustrator, 3D Blender không?",0,1,0
Bản 16GB 250GB giá bao nhiêu?,1,0,0
Mac Pro 14 16GB RAM 256GB giá bao nhiêu?,1,0,0
Độ sáng màn hình và độ phủ màu có tùy chỉnh được không?,0,0,1
Asus này có vân tay không?,0,0,1
máy này dùng cho đồ họa nặng có ổn không,0,1,0
có màu bạc không?,0,0,1
Chơi Genshin Impact cấu hình cao được không?,0,1,0
Máy này nâng cấp RAM lên 32GB được không?,0,0,1
Máy chơi CS:GO có mượt không?,0,1,0
máy này có màu nào khác ngoài đen không,0,0,1
màn hình gập 180 độ được không?,0,0,1
Thời lượng pin khi xem YouTube của máy này là bao lâu?,0,0,1
